Id,Name,WOD_2__Units_Of_Measure__c,CurrencyIsoCode,WOD_2__Business_Unit__c,WOD_2__Business_Units__c,WOD_2__Item_Type__c,WOD_2__Major_Part__c,WOD_2__Parent_Product__c,WOD_2__Track_Type__c,WOD_2__Type__c,Business_Units_Text__c,Description_DE__c,Description_EN__c,Description_ES__c,Description_FR__c,Description_HU__c,Description_IT__c,Description_JA__c,Description_NL__c,Description_NO__c,Description_PL__c,Description_TR__c,Is_Active__c,Part_Return_Required__c,Photo_Required__c,Series_Code__c,TWOD_Eligible_for_Discount__c,Warranty_Product_Auto_Number__c,Warranty_Product_Code__c,Wearing_Part__c,KPAD_Number__c,Product_Name__c
a170E0000060T9kQAE,11000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Common Accessories,Common Accessories,Common Accessories,Common Accessories,,Common Accessories,,Common Accessories,,Common Accessories,Common Accessories,TRUE,FALSE,FALSE,,FALSE,12,,FALSE,11000-11000,11000
a170E0000060T9lQAE,11100,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Compact Tractors Accessories,Compact Tractors Accessories,Compact Tractors Accessories,Compact Tractors Accessories,,Compact Tractors Accessories,,Compact Tractors Accessories,,Compact Tractors Accessories,Compact Tractors Accessories,TRUE,FALSE,FALSE,,FALSE,13,,FALSE,11100-11100,11100
a170E0000060T9mQAE,11150,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Agri.Tractors Accessories,Agri.Tractors Accessories,Agri.Tractors Accessories,Agri.Tractors Accessories,,Agri.Tractors Accessories,,Agri.Tractors Accessories,,Agri.Tractors Accessories,Agri.Tractors Accessories,TRUE,FALSE,FALSE,,FALSE,14,,FALSE,11150-11150,11150
a170E0000060T9nQAE,11200,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Ride on Mowers Accessories,Ride on Mowers Accessories,Ride on Mowers Accessories,Ride on Mowers Accessories,,Ride on Mowers Accessories,,Ride on Mowers Accessories,,Ride on Mowers Accessories,Ride on Mowers Accessories,TRUE,FALSE,FALSE,,FALSE,15,,FALSE,11200-11200,11200
a170E0000060T9oQAE,11400,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Utility Vehicles Accessories,Utility Vehicles Accessories,Utility Vehicles Accessories,Utility Vehicles Accessories,,Utility Vehicles Accessories,,Utility Vehicles Accessories,,Utility Vehicles Accessories,Utility Vehicles Accessories,TRUE,FALSE,FALSE,,FALSE,16,,FALSE,11400-11400,11400
a170E0000060T9pQAE,18000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,TBU Services,TBU Services,TBU Services,TBU Services,,TBU Services,,TBU Services,,TBU Services,TBU Services,TRUE,FALSE,FALSE,,FALSE,17,,FALSE,18000-18000,18000
a170E0000060T9qQAE,19000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Special Case,Special Case,Special Case,Special Case,,Special Case,,Special Case,,Special Case,Special Case,TRUE,FALSE,FALSE,,FALSE,18,,FALSE,19000-19000,19000
a170E0000060T9rQAE,20100,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Bagger,Excavator,Excavadora,Pelleteuses,,Excavator,,Excavator,,Excavator,Excavator,TRUE,FALSE,FALSE,,FALSE,19,,FALSE,20100-20100,20100
a170E0000060T9sQAE,20200,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Radlader,Wheel loader,Pala cargadora sobre ruedas,Chargeur,,Wheel loader,,Wheel loader,,Wheel loader,Wheel loader,TRUE,FALSE,FALSE,,FALSE,20,,FALSE,20200-20200,20200
a170E0000060T9tQAE,20300,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Dumper,Carrier,Transportador,Transporteur,,Carrier,,Carrier,,Carrier,Carrier,TRUE,FALSE,FALSE,,FALSE,21,,FALSE,20300-20300,20300
a170E0000060T9uQAE,20400,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Kompaktlader,Skid Steere Loader,Minicargadora,Mini Chargeur (Skid),,Skid Steere Loader,,Skid Steere Loader,,Skid Steere Loader,Skid Steere Loader,TRUE,FALSE,FALSE,,FALSE,22,,FALSE,20400-20400,20400
a170E0000060T9vQAE,20500,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Generatoren,Generator,Generador,Generateur,,Generator,,Generator,,Generator,Generator,TRUE,FALSE,FALSE,,FALSE,23,,FALSE,20500-20500,20500
a170E0000060T9wQAE,20600,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,TELEHANDLER,TELEHANDLER,TELEHANDLER,CHARIOT TELESCOPIQUE,,TELEHANDLER,,TELEHANDLER,,TELEHANDLER,TELEHANDLER,TRUE,FALSE,FALSE,,FALSE,24,,FALSE,20600-20600,20600
a170E0000060T9xQAE,20700,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Compact Track Loader,Compact Track Loader,Compact Track Loader,Compact Track Loader,,Compact Track Loader,,Compact Track Loader,,Compact Track Loader,Compact Track Loader,TRUE,FALSE,FALSE,,FALSE,25,,FALSE,20700-20700,20700
a170E0000060T9yQAE,29000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Others TP,Others TP,Others TP,Autres TP,,Others TP,,Others TP,,Others TP,Others TP,TRUE,FALSE,FALSE,,FALSE,26,,FALSE,29000-29000,29000
a170E0000060T9zQAE,30100,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Dieselmotor (AC),Diesel engine (AC),Motor diesel (AC),Moteur diesel (AC),,Diesel engine (AC),,Diesel engine (AC),,Diesel engine (AC),Diesel engine (AC),TRUE,FALSE,FALSE,,FALSE,27,,FALSE,30100-30100,30100
a170E0000060TA0QAM,30200,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Dieselmotor (WC) horizontal,Diesel engine (WC) horizontal,Motor diesel (WC) horizontal,Moteur diesel (WC) horizontal,,Diesel engine (WC) horizontal,,Diesel engine (WC) horizontal,,Diesel engine (WC) horizontal,Diesel engine (WC) horizontal,TRUE,FALSE,FALSE,,FALSE,28,,FALSE,30200-30200,30200
a170E0000060TA1QAM,30300,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Dieselmotor (WC) vertical,Diesel engine (WC) vertical,Motor diesel (WC) vertical,Moteur diesel (WC) vertical,,Diesel engine (WC) vertical,,Diesel engine (WC) vertical,,Diesel engine (WC) vertical,Diesel engine (WC) vertical,TRUE,FALSE,FALSE,,FALSE,29,,FALSE,30300-30300,30300
a170E0000060TA2QAM,30400,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Gasoline (WC),Gasoline (WC),Gasolina (WC),Moteur Essence (WC),,,,Gasoline (WC),,Gasoline (WC),Gasoline (WC),TRUE,FALSE,FALSE,,FALSE,30,,FALSE,30400-30400,30400
a170E0000060TA3QAM,30500,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Gasoline (AC),Gasoline (AC),Gasolina (AC),Moteur Essence (AC),,,,Gasoline (AC),,Gasoline (AC),Gasoline (AC),TRUE,FALSE,FALSE,,FALSE,31,,FALSE,30500-30500,30500
a170E0000060TA4QAM,37000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Service Provision - Engine Dept,Service Provision - Engine Dept,Service Provision - Engine Dept,Prestation de Service - Dept Moteurs,,Service Provision - Engine Dept,,Service Provision - Engine Dept,,Service Provision - Engine Dept,Service Provision - Engine Dept,TRUE,FALSE,FALSE,,FALSE,32,,FALSE,37000-37000,37000
a170E0000060TA5QAM,38000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Motor Kit/ Zubehr,Engine Kit/Accessories,Kit Motor/Accesorios,Accessoires Moteurs:Kits/Nomenclature,,,,Engine Kit/Accessories,,Engine Kit/Accessories,Engine Kit/Accessories,TRUE,FALSE,FALSE,,FALSE,33,,FALSE,38000-38000,38000
a170E0000060TA6QAM,39000,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Andere Motoren,Engine Others,Motor otros,Autres moteurs:Remplacement/Anciens,,,,Engine Others,,Engine Others,Engine Others,TRUE,FALSE,FALSE,,FALSE,34,,FALSE,39000-39000,39000
a170E0000060TA7QAM,40100,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Ersatzteile,Common Use Spare Parts,Piezas de recambio de uso corriente,Pices Communes,,,,Common Use Spare Parts,,Common Use Spare Parts,Common Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,35,,FALSE,40100-40100,40100
a170E0000060TA8QAM,40200,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Teile fr Landmaschinen,AM Use Spare Parts,Piezas de recambio de uso AM,Pices pour AM,,,,AM Use Spare Parts,,AM Use Spare Parts,AM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,36,,FALSE,40200-40200,40200
a170E0000060TA9QAM,40300,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Teile fr Landmaschinenzubehr,AM Implement Use Spare Parts,Piezas de recambio de uso en aperos AM,Pices pour Accessoires AM,,,,AM Implement Use Spare Parts,,AM Implement Use Spare Parts,AM Implement Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,37,,FALSE,40300-40300,40300
a170E0000060TAAQA2,40400,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Gebrauchte baumaschinenersatzteile,CM Use Spare Parts,Piezas de recambio de uso CM,Pices pour TP,,,,CM Use Spare Parts,,CM Use Spare Parts,CM Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,38,,FALSE,40400-40400,40400
a170E0000060TABQA2,40500,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Gebrauchte Orginalersatzteile,CM Implement Use Spare Parts,Piezas de recambio de uso en aperos CM,Pices pour Accessoires TP,,,,CM Implement Use Spare Parts,,CM Implement Use Spare Parts,CM Implement Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,39,,FALSE,40500-40500,40500
a170E0000060TACQA2,40600,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,Teile fr Motoren,Engine Use Spare Parts,Piezas de recambio de uso en el motor,Pices pour Moteur,,,,Engine Use Spare Parts,,Engine Use Spare Parts,Engine Use Spare Parts,TRUE,FALSE,FALSE,,FALSE,40,,FALSE,40600-40600,40600
a170E0000060TADQA2,41100,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,OIL,OIL,OIL,OIL,,OIL,,OIL,,,OIL,TRUE,FALSE,FALSE,,FALSE,41,,FALSE,41100-41100,41100
a170E0000060TAEQA2,41110,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,BATTERY,BATTERY,BATTERY,BATTERY,,BATTERY,,BATTERY,,,BATTERY,TRUE,FALSE,FALSE,,FALSE,42,,FALSE,41110-41110,41110
a170E0000060TAFQA2,41120,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,FILTER,FILTER,FILTER,FILTER,,FILTER,,FILTER,,,FILTER,TRUE,FALSE,FALSE,,FALSE,43,,FALSE,41120-41120,41120
a170E0000060TAGQA2,41130,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,BELT,BELT,BELT,BELT,,BELT,,BELT,,,BELT,TRUE,FALSE,FALSE,,FALSE,44,,FALSE,41130-41130,41130
a170E0000060TAHQA2,41140,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,BLADE,BLADE,BLADE,BLADE,,BLADE,,BLADE,,,BLADE,TRUE,FALSE,FALSE,,FALSE,45,,FALSE,41140-41140,41140
a170E0000060TAIQA2,41150,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,"REPAIR KIT, ENGINE GASKET","REPAIR KIT, ENGINE GASKET","REPAIR KIT, ENGINE GASKET","REPAIR KIT, ENGINE GASKET",,"REPAIR KIT, ENGINE GASKET",,"REPAIR KIT, ENGINE GASKET",,,"REPAIR KIT, ENGINE GASKET",TRUE,FALSE,FALSE,,FALSE,46,,FALSE,41150-41150,41150
a170E0000060TAJQA2,41160,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,"REPAIR KIT, ENGINE METAL","REPAIR KIT, ENGINE METAL","REPAIR KIT, ENGINE METAL","REPAIR KIT, ENGINE METAL",,"REPAIR KIT, ENGINE METAL",,"REPAIR KIT, ENGINE METAL",,,"REPAIR KIT, ENGINE METAL",TRUE,FALSE,FALSE,,FALSE,47,,FALSE,41160-41160,41160
a170E0000060TAKQA2,41170,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,"REPAIR KIT, PISTON","REPAIR KIT, PISTON","REPAIR KIT, PISTON","REPAIR KIT, PISTON",,"REPAIR KIT, PISTON",,"REPAIR KIT, PISTON",,,"REPAIR KIT, PISTON",TRUE,FALSE,FALSE,,FALSE,48,,FALSE,41170-41170,41170
a170E0000060TALQA2,41180,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,"REPAIR KIT, SEALS","REPAIR KIT, SEALS","REPAIR KIT, SEALS","REPAIR KIT, SEALS",,"REPAIR KIT, SEALS",,"REPAIR KIT, SEALS",,,"REPAIR KIT, SEALS",TRUE,FALSE,FALSE,,FALSE,49,,FALSE,41180-41180,41180
a170E0000060TAMQA2,41190,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,SERVICE KIT,SERVICE KIT,SERVICE KIT,SERVICE KIT,,SERVICE KIT,,SERVICE KIT,,,SERVICE KIT,TRUE,FALSE,FALSE,,FALSE,50,,FALSE,41190-41190,41190
a170E0000060TANQA2,41200,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,PAINT,PAINT,PAINT,PAINT,,PAINT,,PAINT,,,PAINT,TRUE,FALSE,FALSE,,FALSE,51,,FALSE,41200-41200,41200
a170E0000060TAOQA2,41210,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,WINDOW,WINDOW,WINDOW,WINDOW,,WINDOW,,WINDOW,,WINDOW,WINDOW,TRUE,FALSE,FALSE,,FALSE,52,,FALSE,41210-41210,41210
a170E0000060TAPQA2,41220,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,LIGHTING,LIGHTING,LIGHTING,LIGHTING,,LIGHTING,,LIGHTING,,,LIGHTING,TRUE,FALSE,FALSE,,FALSE,53,,FALSE,41220-41220,41220
a170E0000060TAQQA2,41230,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,ANTI-SCALP ROLLER,ANTI-SCALP ROLLER,ANTI-SCALP ROLLER,ANTI-SCALP ROLLER,,ANTI-SCALP ROLLER,,ANTI-SCALP ROLLER,,,ANTI-SCALP ROLLER,TRUE,FALSE,FALSE,,FALSE,54,,FALSE,41230-41230,41230
a170E0000060TARQA2,41240,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,CRAWLER,CRAWLER,CRAWLER,CRAWLER,,CRAWLER,,CRAWLER,,CRAWLER,CRAWLER,TRUE,FALSE,FALSE,,FALSE,55,,FALSE,41240-41240,41240
a170E0000060TASQA2,41250,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,UNDERCARRIAGE,UNDERCARRIAGE,UNDERCARRIAGE,UNDERCARRIAGE,,UNDERCARRIAGE,,UNDERCARRIAGE,,,UNDERCARRIAGE,TRUE,FALSE,FALSE,,FALSE,56,,FALSE,41250-41250,41250
a170E0000060TATQA2,41260,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,PUMP (HYDRAULIC),PUMP (HYDRAULIC),PUMP (HYDRAULIC),PUMP (HYDRAULIC),,PUMP (HYDRAULIC),,PUMP (HYDRAULIC),,PUMP (HYDRAULIC),PUMP (HYDRAULIC),TRUE,FALSE,FALSE,,FALSE,57,,FALSE,41260-41260,41260
a170E0000060TAUQA2,41270,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,CYLINDER,CYLINDER,CYLINDER,CYLINDER,,CYLINDER,,CYLINDER,,,CYLINDER,TRUE,FALSE,FALSE,,FALSE,58,,FALSE,41270-41270,41270
a170E0000060TAVQA2,41280,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,HOSE,HOSE,HOSE,HOSE,,HOSE,,HOSE,,,HOSE,TRUE,FALSE,FALSE,,FALSE,59,,FALSE,41280-41280,41280
a170E0000060TAWQA2,41290,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,ELECTRIC,ELECTRIC,ELECTRIC,ELECTRIC,,ELECTRIC,,ELECTRIC,,,ELECTRIC,TRUE,FALSE,FALSE,,FALSE,60,,FALSE,41290-41290,41290
a170E0000060TAXQA2,41300,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,PUMP (ENGINE),PUMP (ENGINE),PUMP (ENGINE),PUMP (ENGINE),,PUMP (ENGINE),,PUMP (ENGINE),,PUMP (ENGINE),PUMP (ENGINE),TRUE,FALSE,FALSE,,FALSE,61,,FALSE,41300-41300,41300
a170E0000060TAYQA2,41310,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,EXHAUST,EXHAUST,EXHAUST,EXHAUST,,EXHAUST,,EXHAUST,,,EXHAUST,TRUE,FALSE,FALSE,,FALSE,62,,FALSE,41310-41310,41310
a170E0000060TAZQA2,41320,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,FITTING PARTS,FITTING PARTS,FITTING PARTS,FITTING PARTS,,FITTING PARTS,,FITTING PARTS,,,FITTING PARTS,TRUE,FALSE,FALSE,,FALSE,63,,FALSE,41320-41320,41320
a170E0000060TAaQAM,41330,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,SEALING PARTS,SEALING PARTS,SEALING PARTS,SEALING PARTS,,SEALING PARTS,,SEALING PARTS,,,SEALING PARTS,TRUE,FALSE,FALSE,,FALSE,64,,FALSE,41330-41330,41330
a170E0000060TAbQAM,41340,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,RADIATOR,RADIATOR,RADIATOR,RADIATOR,,RADIATOR,,RADIATOR,,,RADIATOR,TRUE,FALSE,FALSE,,FALSE,65,,FALSE,41340-41340,41340
a170E0000060TAcQAM,41350,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,TRANSMISSION,TRANSMISSION,TRANSMISSION,TRANSMISSION,,TRANSMISSION,,TRANSMISSION,,,TRANSMISSION,TRUE,FALSE,FALSE,,FALSE,66,,FALSE,41350-41350,41350
a170E0000060TAdQAM,41360,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,WHEELS,WHEELS,WHEELS,WHEELS,,WHEELS,,WHEELS,,,WHEELS,TRUE,FALSE,FALSE,,FALSE,67,,FALSE,41360-41360,41360
a170E0000060TAeQAM,41370,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,BUCKET WEAR PARTS,BUCKET WEAR PARTS,BUCKET WEAR PARTS,BUCKET WEAR PARTS,,BUCKET WEAR PARTS,,BUCKET WEAR PARTS,,BUCKET WEAR PARTS,BUCKET WEAR PARTS,TRUE,FALSE,FALSE,,FALSE,68,,FALSE,41370-41370,41370
a170E0000060TAfQAM,41380,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,CABIN/ROPS,CABIN/ROPS,CABIN/ROPS,CABIN/ROPS,,CABIN/ROPS,,CABIN/ROPS,,,CABIN/ROPS,TRUE,FALSE,FALSE,,FALSE,69,,FALSE,41380-41380,41380
a170E0000060TAgQAM,41390,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,3P LINKAGE,3P LINKAGE,3P LINKAGE,3P LINKAGE,,3P LINKAGE,,3P LINKAGE,,,3P LINKAGE,TRUE,FALSE,FALSE,,FALSE,70,,FALSE,41390-41390,41390
a170E0000060TAhQAM,41400,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,BEARING,BEARING,BEARING,BEARING,,BEARING,,BEARING,,,BEARING,TRUE,FALSE,FALSE,,FALSE,71,,FALSE,41400-41400,41400
a170E0000060TAiQAM,41410,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,BUSH,BUSH,BUSH,BUSH,,BUSH,,BUSH,,,BUSH,TRUE,FALSE,FALSE,,FALSE,72,,FALSE,41410-41410,41410
a170E0000060TAjQAM,41420,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,BUCKET LINK,BUCKET LINK,BUCKET LINK,BUCKET LINK,,BUCKET LINK,,BUCKET LINK,,,BUCKET LINK,TRUE,FALSE,FALSE,,FALSE,73,,FALSE,41420-41420,41420
a170E0000060TAkQAM,41430,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,UNIVERSAL JOINT,UNIVERSAL JOINT,UNIVERSAL JOINT,UNIVERSAL JOINT,,UNIVERSAL JOINT,,UNIVERSAL JOINT,,,UNIVERSAL JOINT,TRUE,FALSE,FALSE,,FALSE,74,,FALSE,41430-41430,41430
a170E0000060TAlQAM,41440,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,SPRING,SPRING,SPRING,SPRING,,SPRING,,SPRING,,,SPRING,TRUE,FALSE,FALSE,,FALSE,75,,FALSE,41440-41440,41440
a170E0000060TAmQAM,41450,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,ENGINE COMPONENT,ENGINE COMPONENT,ENGINE COMPONENT,ENGINE COMPONENT,,ENGINE COMPONENT,,ENGINE COMPONENT,,,ENGINE COMPONENT,TRUE,FALSE,FALSE,,FALSE,76,,FALSE,41450-41450,41450
a170E0000060TAnQAM,41460,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,CYLINDER HEAD,CYLINDER HEAD,CYLINDER HEAD,CYLINDER HEAD,,CYLINDER HEAD,,CYLINDER HEAD,,,CYLINDER HEAD,TRUE,FALSE,FALSE,,FALSE,77,,FALSE,41460-41460,41460
a170E0000060TAoQAM,41470,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,SPARK PLUG,SPARK PLUG,SPARK PLUG,SPARK PLUG,,SPARK PLUG,,SPARK PLUG,,,SPARK PLUG,TRUE,FALSE,FALSE,,FALSE,78,,FALSE,41470-41470,41470
a170E0000060TApQAM,41480,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,HYDRAULIC COMPONENTS,HYDRAULIC COMPONENTS,HYDRAULIC COMPONENTS,HYDRAULIC COMPONENTS,,HYDRAULIC COMPONENTS,,HYDRAULIC COMPONENTS,,HYDRAULIC COMPONENTS,HYDRAULIC COMPONENTS,TRUE,FALSE,FALSE,,FALSE,79,,FALSE,41480-41480,41480
a170E0000060TAqQAM,41490,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,THERMIC MOTOR,THERMIC MOTOR,THERMIC MOTOR,THERMIC MOTOR,,THERMIC MOTOR,,THERMIC MOTOR,,THERMIC MOTOR,THERMIC MOTOR,TRUE,FALSE,FALSE,,FALSE,80,,FALSE,41490-41490,41490
a170E0000060TArQAM,41500,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,GEAR,GEAR,GEAR,GEAR,,GEAR,,GEAR,,,GEAR,TRUE,FALSE,FALSE,,FALSE,81,,FALSE,41500-41500,41500
a170E0000060TAsQAM,41510,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,PULLEY,PULLEY,PULLEY,PULLEY,,PULLEY,,PULLEY,,,PULLEY,TRUE,FALSE,FALSE,,FALSE,82,,FALSE,41510-41510,41510
a170E0000060TAtQAM,41520,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,STEERING,STEERING,STEERING,STEERING,,STEERING,,STEERING,,,STEERING,TRUE,FALSE,FALSE,,FALSE,83,,FALSE,41520-41520,41520
a170E0000060TAuQAM,41530,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,WIRE HARNESS,WIRE HARNESS,WIRE HARNESS,WIRE HARNESS,,WIRE HARNESS,,WIRE HARNESS,,,WIRE HARNESS,TRUE,FALSE,FALSE,,FALSE,84,,FALSE,41530-41530,41530
a170E0000060TAvQAM,41540,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,OIL COOLER,OIL COOLER,OIL COOLER,OIL COOLER,,OIL COOLER,,OIL COOLER,,,OIL COOLER,TRUE,FALSE,FALSE,,FALSE,85,,FALSE,41540-41540,41540
a170E0000060TAwQAM,41550,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,,Serialzied,Product,KBT-EU,METER,METER,METER,METER,,METER,,METER,,,METER,TRUE,FALSE,FALSE,,FALSE,86,,FALSE,41550-41550,41550
