VRM_SubCategory__c,VRM_External_Id__c,Name,VRM_Category__c,VRM_Failure_Resolution_Code__c,WOD_2__Status__c
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Galvanizing Bare Spots-Replace Component-1hr,FaultCode307,0ZGVF0000002fFD4AY,a85VF000000vQuSYAU,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Galvanizing Excessive-Replace Component-1hr,FaultCode308,0ZGVF0000002fFD4AY,a85VF000000vQuYYAU,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Galvanizing Quality-Replace Component-1hr,FaultCode309,0ZGVF0000002fFD4AY,a85VF000000vQuTYAU,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Hitch ball bolt failed-Replace Component-1hr,FaultCode310,0ZGVF0000002fFD4AY,a85VF000000vQuUYAU,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Hole in Pipe-Replace Component-1hr,FaultCode311,0ZGVF0000002fFD4AY,a85VF000000vQuVYAU,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Hole in Pipe-Weld In Field-1hr,FaultCode312,0ZGVF0000002fFD4AY,a85VF000000vQuZYAU,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Mis-manufactured-Replace Component-1hr,FaultCode313,0ZGVF0000002fFD4AY,a85VF000000vQtqYAE,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Other -- Fill in Comments-Replace Component-1hr,FaultCode314,0ZGVF0000002fFD4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Part Dimensions Incorrect-Replace Component-1hr,FaultCode315,0ZGVF0000002fFD4AY,a85VF000000vQtuYAE,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Plug Removal-Remove Plugs-2hr,FaultCode316,0ZGVF0000002fFD4AY,a85VF000000vQueYAE,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Seam Split-Replace Component-1hr,FaultCode317,0ZGVF0000002fFD4AY,a85VF000000vQuWYAU,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Seam Split-Weld In Field-1hr,FaultCode318,0ZGVF0000002fFD4AY,a85VF000000vQuXYAU,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Shipment Damage-Replace Component-0hr,FaultCode319,0ZGVF0000002fFD4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Weld Failure-Replace Component-1hr,FaultCode320,0ZGVF0000002fFD4AY,a85VF000000vQuaYAE,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Weld Failure-Weld In Field-1hr,FaultCode321,0ZGVF0000002fFD4AY,a85VF000000vQubYAE,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Weld Missing-Replace Component-1hr,FaultCode322,0ZGVF0000002fFD4AY,a85VF000000vQucYAE,True
0ZGVF0000002fHJ4AY,Corner-Corner Spans and Overhangs-Weld Missing-Weld In Field-1hr,FaultCode323,0ZGVF0000002fFD4AY,a85VF000000vQvBYAU,True
0ZGVF0000002fHK4AY,Corner-Corner Upgrade-Other -- Fill in Comments-Replace Component-1hr,FaultCode324,0ZGVF0000002fFD4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHK4AY,Corner-Corner Upgrade-Shipment Damage-Replace Component-0hr,FaultCode325,0ZGVF0000002fFD4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHK4AY,Corner-Corner Upgrade-Mis-manufactured-Replace Component-1hr,FaultCode326,0ZGVF0000002fFD4AY,a85VF000000vQtqYAE,True
0ZGVF0000002fHL4AY,Corner-Encompass-Coil Failure-Replace Component-1hr,FaultCode327,0ZGVF0000002fFD4AY,a85VF000000vQtpYAE,True
0ZGVF0000002fHL4AY,Corner-Encompass-Leaking-Replace Component-1hr,FaultCode328,0ZGVF0000002fFD4AY,a85VF000000vQtrYAE,True
0ZGVF0000002fHL4AY,Corner-Encompass-Other -- Fill in Comments-Replace Component-1hr,FaultCode329,0ZGVF0000002fFD4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHL4AY,Corner-Encompass-Shipment Damage-Replace Component-0hr,FaultCode330,0ZGVF0000002fFD4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHL4AY,Corner-Encompass-Won't close-Replace Component-1hr,FaultCode331,0ZGVF0000002fFD4AY,a85VF000000vQtsYAE,True
0ZGVF0000002fHM4AY,Corner-GPS Guidance-Cable End Failure-Replace Component-1hr,FaultCode332,0ZGVF0000002fFD4AY,a85VF000000vQuvYAE,True
0ZGVF0000002fHM4AY,Corner-GPS Guidance-Excessive Steering-Replace Component-1.5hr,FaultCode333,0ZGVF0000002fFD4AY,a85VF000000vQuwYAE,True
0ZGVF0000002fHM4AY,Corner-GPS Guidance-Incorrect Resistance Reading-Replace Component-1.5hr,FaultCode334,0ZGVF0000002fFD4AY,a85VF000000vQv5YAE,True
0ZGVF0000002fHM4AY,Corner-GPS Guidance-Other -- Fill in Comments-Replace Component-1hr,FaultCode335,0ZGVF0000002fFD4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHM4AY,Corner-GPS Guidance-Shipment Damage-Replace Component-0hr,FaultCode336,0ZGVF0000002fFD4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHM4AY,Corner-GPS Guidance-Signal Weak-Replace Component-1hr,FaultCode337,0ZGVF0000002fFD4AY,a85VF000000vQuEYAU,True
0ZGVF0000002fHM4AY,Corner-GPS Guidance-Won't Break Safety-Replace Component-1hr,FaultCode338,0ZGVF0000002fFD4AY,a85VF000000vQv1YAE,True
0ZGVF0000002fHM4AY,Corner-GPS Guidance-Won't Hold Safety-Replace Component-1hr,FaultCode339,0ZGVF0000002fFD4AY,a85VF000000vQv2YAE,True
0ZGVF0000002fHM4AY,Corner-GPS Guidance-Won't Steer Forward-Replace Component-1.5hr,FaultCode340,0ZGVF0000002fFD4AY,a85VF000000vQv3YAE,True
0ZGVF0000002fHM4AY,Corner-GPS Guidance-Won't Steer Reverse-Replace Component-1.5hr,FaultCode341,0ZGVF0000002fFD4AY,a85VF000000vQv4YAE,True
0ZGVF0000002fHN4AY,Corner-LRDU-Factory Wiring Incorrect-Repair Wiring-1hr,FaultCode342,0ZGVF0000002fFD4AY,a85VF000000vQv9YAE,True
0ZGVF0000002fHN4AY,Corner-LRDU-Finish Appearance Faulty-Replace Component-1hr,FaultCode343,0ZGVF0000002fFD4AY,a85VF000000vQuPYAU,True
0ZGVF0000002fHN4AY,Corner-LRDU-Flanges not Square-Replace Component-1hr,FaultCode344,0ZGVF0000002fFD4AY,a85VF000000vQuQYAU,True
0ZGVF0000002fHN4AY,Corner-LRDU-Flanges Out of Time-Replace Component-1hr,FaultCode345,0ZGVF0000002fFD4AY,a85VF000000vQuRYAU,True
0ZGVF0000002fHN4AY,Corner-LRDU-Galvanizing Bare Spots-Replace Component-1hr,FaultCode346,0ZGVF0000002fFD4AY,a85VF000000vQuSYAU,True
0ZGVF0000002fHN4AY,Corner-LRDU-Galvanizing Excessive-Replace Component-1hr,FaultCode347,0ZGVF0000002fFD4AY,a85VF000000vQuYYAU,True
0ZGVF0000002fHN4AY,Corner-LRDU-Hose Pulled off-Replace Component-1hr,FaultCode348,0ZGVF0000002fFD4AY,a85VF000000vQvIYAU,True
0ZGVF0000002fHN4AY,Corner-LRDU-Hose Split-Replace Component-1hr,FaultCode349,0ZGVF0000002fFD4AY,a85VF000000vQvJYAU,True
0ZGVF0000002fHN4AY,Corner-LRDU-Insufficient Clamping Force-Replace Component-2hr,FaultCode350,0ZGVF0000002fFD4AY,a85VF000000vQuIYAU,True
0ZGVF0000002fHN4AY,Corner-LRDU-Mis-manufactured-Replace Component-1hr,FaultCode351,0ZGVF0000002fFD4AY,a85VF000000vQtqYAE,True
0ZGVF0000002fHN4AY,Corner-LRDU-Other -- Fill in Comments-Replace Component-1hr,FaultCode352,0ZGVF0000002fFD4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHN4AY,Corner-LRDU-Part Dimensions Incorrect-Replace Component-1hr,FaultCode353,0ZGVF0000002fFD4AY,a85VF000000vQtuYAE,True
0ZGVF0000002fHN4AY,Corner-LRDU-Shipment Damage-Replace Component-0hr,FaultCode354,0ZGVF0000002fFD4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHN4AY,Corner-LRDU-Ultraviolet Degradation-Replace Component-1hr,FaultCode355,0ZGVF0000002fFD4AY,a85VF000000vQvKYAU,True
0ZGVF0000002fHN4AY,Corner-LRDU-Weld Missing-Replace Component-1hr,FaultCode356,0ZGVF0000002fFD4AY,a85VF000000vQucYAE,True
0ZGVF0000002fHN4AY,Corner-LRDU-Weld Missing-Weld In Field-1hr,FaultCode357,0ZGVF0000002fFD4AY,a85VF000000vQvBYAU,True
0ZGVF0000002fHO4AY,Corner-Sprinkler-Factory Wiring Incorrect-Repair Wiring-1hr,FaultCode358,0ZGVF0000002fFD4AY,a85VF000000vQv9YAE,True
0ZGVF0000002fHO4AY,Corner-Sprinkler-Other -- Fill in Comments-Replace Component-1hr,FaultCode359,0ZGVF0000002fFD4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHO4AY,Corner-Sprinkler-Shipment Damage-Replace Component-0hr,FaultCode360,0ZGVF0000002fFD4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Aluminum Casting Failure-Replace Component-1hr,FaultCode361,0ZGVF0000002fFD4AY,a85VF000000vQvLYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Bearing Race Missing-Replace Steering Gearbox-4hr,FaultCode362,0ZGVF0000002fFD4AY,a85VF000000vQvMYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Bull Gear Broken-Replace Steering Gearbox-4hr,FaultCode363,0ZGVF0000002fFD4AY,a85VF000000vQvNYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Calibration changed/out of spec-Replace Component-1hr,FaultCode364,0ZGVF0000002fFD4AY,a85VF000000vQtxYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Case Broken-Replace Steering Gearbox-4hr,FaultCode365,0ZGVF0000002fFD4AY,a85VF000000vQvOYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Charred Failure Both Ends-Replace Component-1.5hr,FaultCode366,0ZGVF0000002fFD4AY,a85VF000000vQvPYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Charred Failure one end-Replace Component-1.5hr,FaultCode367,0ZGVF0000002fFD4AY,a85VF000000vQvQYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Contact Points Burned-Replace Component-1hr,FaultCode368,0ZGVF0000002fFD4AY,a85VF000000vQtyYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Contact Points Damaged-Replace Component-1hr,FaultCode369,0ZGVF0000002fFD4AY,a85VF000000vQvEYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Control Bearing Seized-Replace Tower Box-1hr,FaultCode370,0ZGVF0000002fFD4AY,a85VF000000vQvRYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Electrical Specs Not Met-Replace Component-1hr,FaultCode371,0ZGVF0000002fFD4AY,a85VF000000vQu5YAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Factory Wiring Incorrect-Repair Wiring-1hr,FaultCode372,0ZGVF0000002fFD4AY,a85VF000000vQv9YAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Factory Wiring Loose-Repair Wiring-1hr,FaultCode373,0ZGVF0000002fFD4AY,a85VF000000vQvSYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Finish Appearance Faulty-Replace Component-1hr,FaultCode374,0ZGVF0000002fFD4AY,a85VF000000vQuPYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Flanges not Square-Replace Component-1hr,FaultCode375,0ZGVF0000002fFD4AY,a85VF000000vQuQYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Flanges Out of Time-Replace Component-1hr,FaultCode376,0ZGVF0000002fFD4AY,a85VF000000vQuRYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Flex Joint Insert Failure-Replace Component-0.25hr,FaultCode377,0ZGVF0000002fFD4AY,a85VF000000vQvTYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Galvanizing Bare Spots-Replace Component-1hr,FaultCode378,0ZGVF0000002fFD4AY,a85VF000000vQuSYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Galvanizing Excessive-Replace Component-1hr,FaultCode379,0ZGVF0000002fFD4AY,a85VF000000vQuYYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Gears Locked Up-Replace Component-2hr,FaultCode380,0ZGVF0000002fFD4AY,a85VF000000vQvUYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Gears Locked Up-Replace Steering Gearbox-4hr,FaultCode381,0ZGVF0000002fFD4AY,a85VF000000vQvVYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Input Bearing Failed-Replace Steering Gearbox-4hr,FaultCode382,0ZGVF0000002fFD4AY,a85VF000000vQvWYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Intermittent Operations-Replace Component-1hr,FaultCode383,0ZGVF0000002fFD4AY,a85VF000000vQu9YAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Leads corroded/broken-Replace Component-1hr,FaultCode384,0ZGVF0000002fFD4AY,a85VF000000vQuAYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Mis-manufactured-Repair Component-1hr,FaultCode385,0ZGVF0000002fFD4AY,a85VF000000vQvXYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Motor Using Excessive Current-Replace Component-1.5hr,FaultCode386,0ZGVF0000002fFD4AY,a85VF000000vQvYYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-No holes in shaft-Replace Component-1hr,FaultCode387,0ZGVF0000002fFD4AY,a85VF000000vQvZYAU,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Noise Excessive-Replace Component-1.5hr,FaultCode388,0ZGVF0000002fFD4AY,a85VF000000vQvaYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Other -- Fill in Comments-Replace Component-1hr,FaultCode389,0ZGVF0000002fFD4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Output Bearing Failed-Replace Steering Gearbox-4hr,FaultCode390,0ZGVF0000002fFD4AY,a85VF000000vQvbYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Output Seal Leaking-Replace Steering Gearbox-4hr,FaultCode391,0ZGVF0000002fFD4AY,a85VF000000vQvcYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Output Seal Missing-Replace Steering Gearbox-4hr,FaultCode392,0ZGVF0000002fFD4AY,a85VF000000vQvdYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Output Shaft Broken-Replace Steering Gearbox-4hr,FaultCode393,0ZGVF0000002fFD4AY,a85VF000000vQveYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Part Dimensions Incorrect-Replace Component-1hr,FaultCode394,0ZGVF0000002fFD4AY,a85VF000000vQtuYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Phase Burned Both Ends-Replace Component-1.5hr,FaultCode395,0ZGVF0000002fFD4AY,a85VF000000vQvfYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Phase Burned One End-Replace Component-1.5hr,FaultCode396,0ZGVF0000002fFD4AY,a85VF000000vQvgYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Phase To Ground Short-Replace Component-1.5hr,FaultCode397,0ZGVF0000002fFD4AY,a85VF000000vQvhYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Phase To Phase Open-Replace Component-1.5hr,FaultCode398,0ZGVF0000002fFD4AY,a85VF000000vQviYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Phase To Phase Short-Replace Component-1.5hr,FaultCode399,0ZGVF0000002fFD4AY,a85VF000000vQvjYAE,True
0ZGVF0000002fHP4AY,Corner-Steerable Drive Unit-Seal Leaking-Replace Seal-0.75hr,FaultCode400,0ZGVF0000002fFD4AY,a85VF000000vQvkYAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Safety Microswitch Fails Open-Replace Component-1hr,FaultCode601,0ZGVF0000002fFF4AY,a85VF000000vQx7YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Shipment Damage-Replace Component-0hr,FaultCode602,0ZGVF0000002fFF4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Single Phasing-Replace Component-1hr,FaultCode603,0ZGVF0000002fFF4AY,a85VF000000vQx8YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Solenoid Valve Fails-Replace Component-1hr,FaultCode604,0ZGVF0000002fFF4AY,a85VF000000vQx9YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Terminal Block Defective-Replace Component-1hr,FaultCode605,0ZGVF0000002fFF4AY,a85VF000000vQxAYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Terminal Strip Stripped Out-Replace Component-1hr,FaultCode606,0ZGVF0000002fFF4AY,a85VF000000vQxBYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Tower Ahead Forward-Replace Component-1hr,FaultCode607,0ZGVF0000002fFF4AY,a85VF000000vQxCYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Tower Ahead Reverse-Replace Component-1hr,FaultCode608,0ZGVF0000002fFF4AY,a85VF000000vQxGYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Tower Behind Forward-Replace Component-1hr,FaultCode609,0ZGVF0000002fFF4AY,a85VF000000vQxDYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Tower Behind Reverse-Replace Component-1hr,FaultCode610,0ZGVF0000002fFF4AY,a85VF000000vQxEYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Tower Box Cover Fell Off-Replace Component-1hr,FaultCode611,0ZGVF0000002fFF4AY,a85VF000000vQxFYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Coil Failure-Replace Component-1hr,FaultCode612,0ZGVF0000002fFF4AY,a85VF000000vQtpYAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Contact Points Burned-Replace Component-1hr,FaultCode613,0ZGVF0000002fFF4AY,a85VF000000vQtyYAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Contact Points Damaged-Replace Component-1hr,FaultCode614,0ZGVF0000002fFF4AY,a85VF000000vQvEYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Contactor Chattering-Replace Component-1hr,FaultCode615,0ZGVF0000002fFF4AY,a85VF000000vQtzYAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Contactor Locked in-Replace Component-1hr,FaultCode616,0ZGVF0000002fFF4AY,a85VF000000vQu0YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Contactor not pulling in-Replace Component-1hr,FaultCode617,0ZGVF0000002fFF4AY,a85VF000000vQu1YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Control Bearing Seized-Replace Component-1hr,FaultCode618,0ZGVF0000002fFF4AY,a85VF000000vQwzYAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Disconnect Switch Fails Closed-Replace Component-1hr,FaultCode619,0ZGVF0000002fFF4AY,a85VF000000vQu2YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Disconnect Switch Fails Open-Replace Component-1hr,FaultCode620,0ZGVF0000002fFF4AY,a85VF000000vQu3YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Factory Wiring Incorrect-Repair Wiring-1hr,FaultCode621,0ZGVF0000002fFF4AY,a85VF000000vQv9YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Factory Wiring Incorrect-Replace Component-1hr,FaultCode622,0ZGVF0000002fFF4AY,a85VF000000vQvDYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Factory Wiring Loose-Repair Wiring-1hr,FaultCode623,0ZGVF0000002fFF4AY,a85VF000000vQvSYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Fuse Block Defective-Replace Component-1hr,FaultCode624,0ZGVF0000002fFF4AY,a85VF000000vQu6YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Grounding Block Defective-Replace Component-1hr,FaultCode625,0ZGVF0000002fFF4AY,a85VF000000vQu7YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Housing Damaged-Replace Component-0hr,FaultCode626,0ZGVF0000002fFF4AY,a85VF000000vQx0YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Latch Inoperable-Replace Component-1hr,FaultCode627,0ZGVF0000002fFF4AY,a85VF000000vQx1YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Low Pressure Switch Fails Closed-Replace Component-1hr,FaultCode628,0ZGVF0000002fFF4AY,a85VF000000vQvFYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Low Pressure Switch Fails Open-Replace Component-1hr,FaultCode629,0ZGVF0000002fFF4AY,a85VF000000vQvGYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Mis-manufactured-Replace Component-1hr,FaultCode630,0ZGVF0000002fFF4AY,a85VF000000vQtqYAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Other -- Fill in Comments-Replace Component-1hr,FaultCode631,0ZGVF0000002fFF4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-OW Timer Doesn't Break Safety-Replace Component-1hr,FaultCode632,0ZGVF0000002fFF4AY,a85VF000000vQx2YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-OW Timer Doesn't Hold Safety-Replace Component-1hr,FaultCode633,0ZGVF0000002fFF4AY,a85VF000000vQx3YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Run Microswitch Fails Closed-Replace Component-1hr,FaultCode634,0ZGVF0000002fFF4AY,a85VF000000vQx4YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Run Microswitch Fails Open-Replace Component-1hr,FaultCode635,0ZGVF0000002fFF4AY,a85VF000000vQx5YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Safety Microswitch Fails Closed-Replace Component-1hr,FaultCode636,0ZGVF0000002fFF4AY,a85VF000000vQx6YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Safety Microswitch Fails Open-Replace Component-1hr,FaultCode637,0ZGVF0000002fFF4AY,a85VF000000vQx7YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Shipment Damage-Replace Component-0hr,FaultCode638,0ZGVF0000002fFF4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Single Phasing-Replace Component-1hr,FaultCode639,0ZGVF0000002fFF4AY,a85VF000000vQx8YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Solenoid Valve Fails-Replace Component-1hr,FaultCode640,0ZGVF0000002fFF4AY,a85VF000000vQx9YAE,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Terminal Block Defective-Replace Component-1hr,FaultCode641,0ZGVF0000002fFF4AY,a85VF000000vQxAYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Terminal Strip Stripped Out-Replace Component-1hr,FaultCode642,0ZGVF0000002fFF4AY,a85VF000000vQxBYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Tower Ahead Forward-Replace Component-1hr,FaultCode643,0ZGVF0000002fFF4AY,a85VF000000vQxCYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Tower Ahead Reverse-Replace Component-1hr,FaultCode644,0ZGVF0000002fFF4AY,a85VF000000vQxGYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Tower Behind Forward-Replace Component-1hr,FaultCode645,0ZGVF0000002fFF4AY,a85VF000000vQxDYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Tower Behind Reverse-Replace Component-1hr,FaultCode646,0ZGVF0000002fFF4AY,a85VF000000vQxEYAU,True
0ZGVF0000002fHg4AI,Drive Unit Controls-Tower Box Conversion-Tower Box Cover Fell Off-Replace Component-1hr,FaultCode647,0ZGVF0000002fFF4AY,a85VF000000vQxFYAU,True
0ZGVF0000002fHh4AI,Drive Unit Controls-Tower Box Mechanical-Coil Failure-Replace Component-1hr,FaultCode648,0ZGVF0000002fFF4AY,a85VF000000vQtpYAE,True
0ZGVF0000002fHh4AI,Drive Unit Controls-Tower Box Mechanical-Contact Points Burned-Replace Component-1hr,FaultCode649,0ZGVF0000002fFF4AY,a85VF000000vQtyYAE,True
0ZGVF0000002fHh4AI,Drive Unit Controls-Tower Box Mechanical-Contact Points Damaged-Replace Component-1hr,FaultCode650,0ZGVF0000002fFF4AY,a85VF000000vQvEYAU,True
0ZGVF0000002fHh4AI,Drive Unit Controls-Tower Box Mechanical-Contactor Chattering-Replace Component-1hr,FaultCode651,0ZGVF0000002fFF4AY,a85VF000000vQtzYAE,True
0ZGVF0000002fHh4AI,Drive Unit Controls-Tower Box Mechanical-Contactor Locked in-Replace Component-1hr,FaultCode652,0ZGVF0000002fFF4AY,a85VF000000vQu0YAE,True
0ZGVF0000002fHh4AI,Drive Unit Controls-Tower Box Mechanical-Contactor not pulling in-Replace Component-1hr,FaultCode653,0ZGVF0000002fFF4AY,a85VF000000vQu1YAE,True
0ZGVF0000002fHh4AI,Drive Unit Controls-Tower Box Mechanical-Control Bearing Seized-Replace Tower Box-1hr,FaultCode654,0ZGVF0000002fFF4AY,a85VF000000vQvRYAU,True
0ZGVF0000002fHh4AI,Drive Unit Controls-Tower Box Mechanical-Control Bearing Seized-Replace Component-1hr,FaultCode655,0ZGVF0000002fFF4AY,a85VF000000vQwzYAE,True
0ZGVF0000002fHh4AI,Drive Unit Controls-Tower Box Mechanical-Disconnect Switch Fails Closed-Replace Component-1hr,FaultCode656,0ZGVF0000002fFF4AY,a85VF000000vQu2YAE,True
0ZGVF0000002fHh4AI,Drive Unit Controls-Tower Box Mechanical-Disconnect Switch Fails Open-Replace Component-1hr,FaultCode657,0ZGVF0000002fFF4AY,a85VF000000vQu3YAE,True
